SampleID,Date,time,Sampletype,Latitude,Longitude,Temp,SC,pH,DO,Secchi,Turbidity,Tide,Microcystis,volume,subsample,VegWeight,CommonName,Count,AdjCount,Station
MAC6-27MAR2018,3/27/2018,11:25:00,trawl,38.18059,-121.91782,13.80000019,1585,7.699999809,11.39999962,24,36.90000153,4=flood,1=absent,21.15444685,100,NA,Fish,1,1,609 FRP
MAC6-27MAR2018,3/27/2018,11:25:00,trawl,38.18059,-121.91782,13.80000019,1585,7.699999809,11.39999962,24,36.90000153,4=flood,1=absent,21.15444685,100,NA,Diptera Adult,1,1,609 FRP
MAC6-27MAR2018,3/27/2018,11:25:00,trawl,38.18059,-121.91782,13.80000019,1585,7.699999809,11.39999962,24,36.90000153,4=flood,1=absent,21.15444685,100,NA,Cumaceans,1,1,609 FRP
MAC6-29MAR2017,3/29/2017,12:37:00,trawl,38.25931,-121.79272,16.89999962,483,7.199999809,9.800000191,68,11.10000038,2=ebb,1=absent,3.349454085,50,NA,Fluminicola,1,2,LinBR
MAC6-29MAR2017,3/29/2017,12:37:00,trawl,38.25931,-121.79272,16.89999962,483,7.199999809,9.800000191,68,11.10000038,2=ebb,1=absent,3.349454085,50,NA,Gnorimosphaeroma,1,2,LinBR
MAC6-29MAR2017,3/29/2017,12:37:00,trawl,38.25931,-121.79272,16.89999962,483,7.199999809,9.800000191,68,11.10000038,2=ebb,1=absent,3.349454085,50,NA,Hydra,3,6,LinBR
MAC6-29MAR2017,3/29/2017,12:37:00,trawl,38.25931,-121.79272,16.89999962,483,7.199999809,9.800000191,68,11.10000038,2=ebb,1=absent,3.349454085,50,NA,Neomysis mercedis,6,12,LinBR
MAC6-29MAR2017,3/29/2017,12:37:00,trawl,38.25931,-121.79272,16.89999962,483,7.199999809,9.800000191,68,11.10000038,2=ebb,1=absent,3.349454085,50,NA,Oligocheate,3,6,LinBR
MAC6-29MAR2017,3/29/2017,12:37:00,trawl,38.25931,-121.79272,16.89999962,483,7.199999809,9.800000191,68,11.10000038,2=ebb,1=absent,3.349454085,50,NA,Crangonyx,3,6,LinBR
MAC6-29MAR2017,3/29/2017,12:37:00,trawl,38.25931,-121.79272,16.89999962,483,7.199999809,9.800000191,68,11.10000038,2=ebb,1=absent,3.349454085,50,NA,Corixidae,4,8,LinBR
MAC6-30MAR2017,3/30/2017,12:58:00,trawl,38.09905,-121.70938,13.89999962,127,6.699999809,13.60000038,44,25.5,2=ebb,1=absent,39.27331658,100,NA,Corixidae,1,1,Horsebend1
MAC6-30MAR2017,3/30/2017,12:58:00,trawl,38.09905,-121.70938,13.89999962,127,6.699999809,13.60000038,44,25.5,2=ebb,1=absent,39.27331658,100,NA,Hyalella,1,1,Horsebend1
MAC6-30MAR2017,3/30/2017,12:58:00,trawl,38.09905,-121.70938,13.89999962,127,6.699999809,13.60000038,44,25.5,2=ebb,1=absent,39.27331658,100,NA,Diptera Adult,3,3,Horsebend1
MAC6-30MAR2017,3/30/2017,12:58:00,trawl,38.09905,-121.70938,13.89999962,127,6.699999809,13.60000038,44,25.5,2=ebb,1=absent,39.27331658,100,NA,Fish,18,18,Horsebend1
MAC6-30MAR2017,3/30/2017,12:58:00,trawl,38.09905,-121.70938,13.89999962,127,6.699999809,13.60000038,44,25.5,2=ebb,1=absent,39.27331658,100,NA,Mite,4,4,Horsebend1
MAC6-30MAR2017,3/30/2017,12:58:00,trawl,38.09905,-121.70938,13.89999962,127,6.699999809,13.60000038,44,25.5,2=ebb,1=absent,39.27331658,100,NA,Diptera Pupae,1,1,Horsebend1
MAC6-3APR2017,4/3/2017,13:00:00,trawl,38.04496,-121.84644,15.30000019,148,6.400000095,13.5,47,20.60000038,2=ebb,1=absent,35.16281837,100,NA,Fish,1,1,801 FRP
MAC6-3APR2017,4/3/2017,13:00:00,trawl,38.04496,-121.84644,15.30000019,148,6.400000095,13.5,47,20.60000038,2=ebb,1=absent,35.16281837,100,NA,Corophiid UNID,1,1,801 FRP
MAC6-3APR2017,4/3/2017,13:00:00,trawl,38.04496,-121.84644,15.30000019,148,6.400000095,13.5,47,20.60000038,2=ebb,1=absent,35.16281837,100,NA,Hydra,3,3,801 FRP
MAC6-3APR2017,4/3/2017,13:00:00,trawl,38.04496,-121.84644,15.30000019,148,6.400000095,13.5,47,20.60000038,2=ebb,1=absent,35.16281837,100,NA,Diptera Adult,1,1,801 FRP
MAC6-3APR2017,4/3/2017,13:00:00,trawl,38.04496,-121.84644,15.30000019,148,6.400000095,13.5,47,20.60000038,2=ebb,1=absent,35.16281837,100,NA,Mite,1,1,801 FRP
MAC7-10APR2017,4/10/2017,13:32:00,trawl,38.0422,-121.86897,15.19999981,230,6.400000095,9.600000381,64,13.39999962,4=flood,1=absent,58.4628077,100,NA,Oligocheate,1,1,Browns1
MAC7-10APR2017,4/10/2017,13:32:00,trawl,38.0422,-121.86897,15.19999981,230,6.400000095,9.600000381,64,13.39999962,4=flood,1=absent,58.4628077,100,NA,Melanoides tuberculata,1,1,Browns1
MAC7-10APR2017,4/10/2017,13:32:00,trawl,38.0422,-121.86897,15.19999981,230,6.400000095,9.600000381,64,13.39999962,4=flood,1=absent,58.4628077,100,NA,Neomysis mercedis,5,5,Browns1
MAC7-10APR2017,4/10/2017,13:32:00,trawl,38.0422,-121.86897,15.19999981,230,6.400000095,9.600000381,64,13.39999962,4=flood,1=absent,58.4628077,100,NA,Hydra,1,1,Browns1
MAC7-10APR2017,4/10/2017,13:32:00,trawl,38.0422,-121.86897,15.19999981,230,6.400000095,9.600000381,64,13.39999962,4=flood,1=absent,58.4628077,100,NA,Chironomid Larvae,1,1,Browns1
MAC7-10APR2017,4/10/2017,13:32:00,trawl,38.0422,-121.86897,15.19999981,230,6.400000095,9.600000381,64,13.39999962,4=flood,1=absent,58.4628077,100,NA,Gammarus,1,1,Browns1
MAC7-11APR2017,4/11/2017,13:10:00,trawl,38.07847,-122.01414,14.5,157,7.699999809,13.10000038,56,22.20000076,4=flood,1=absent,31.1512129,100,NA,Aphididae Adult,1,1,Ryer3
MAC7-11APR2017,4/11/2017,13:10:00,trawl,38.07847,-122.01414,14.5,157,7.699999809,13.10000038,56,22.20000076,4=flood,1=absent,31.1512129,100,NA,Mite,1,1,Ryer3
MAC7-11APR2017,4/11/2017,13:10:00,trawl,38.07847,-122.01414,14.5,157,7.699999809,13.10000038,56,22.20000076,4=flood,1=absent,31.1512129,100,NA,Oligocheate,5,5,Ryer3
MAC7-11APR2017,4/11/2017,13:10:00,trawl,38.07847,-122.01414,14.5,157,7.699999809,13.10000038,56,22.20000076,4=flood,1=absent,31.1512129,100,NA,Collembola,12,12,Ryer3
MAC7-11APR2017,4/11/2017,13:10:00,trawl,38.07847,-122.01414,14.5,157,7.699999809,13.10000038,56,22.20000076,4=flood,1=absent,31.1512129,100,NA,Corophiid UNID,1,1,Ryer3
MAC7-11APR2017,4/11/2017,13:10:00,trawl,38.07847,-122.01414,14.5,157,7.699999809,13.10000038,56,22.20000076,4=flood,1=absent,31.1512129,100,NA,Cumaceans,12,12,Ryer3
MAC7-11APR2017,4/11/2017,13:10:00,trawl,38.07847,-122.01414,14.5,157,7.699999809,13.10000038,56,22.20000076,4=flood,1=absent,31.1512129,100,NA,Hediste limnicola,1,1,Ryer3
MAC7-11APR2017,4/11/2017,13:10:00,trawl,38.07847,-122.01414,14.5,157,7.699999809,13.10000038,56,22.20000076,4=flood,1=absent,31.1512129,100,NA,Neomysis mercedis,1,1,Ryer3
MAC7-11APR2017,4/11/2017,13:10:00,trawl,38.07847,-122.01414,14.5,157,7.699999809,13.10000038,56,22.20000076,4=flood,1=absent,31.1512129,100,NA,Ostracods,1,1,Ryer3
MAC7-11APR2017,4/11/2017,13:10:00,trawl,38.07847,-122.01414,14.5,157,7.699999809,13.10000038,56,22.20000076,4=flood,1=absent,31.1512129,100,NA,Fish,4,4,Ryer3
MAC7-11APR2017,4/11/2017,13:10:00,trawl,38.07847,-122.01414,14.5,157,7.699999809,13.10000038,56,22.20000076,4=flood,1=absent,31.1512129,100,NA,Hydra,11,11,Ryer3
MAC7-30MAR2017,3/30/2017,13:56:00,trawl,38.08341,-121.71612,14,131,6.900000095,13.30000019,54,24,2=ebb,1=absent,39.58289385,100,NA,Corbicula,2,2,Horsebend1
MAC7-30MAR2017,3/30/2017,13:56:00,trawl,38.08341,-121.71612,14,131,6.900000095,13.30000019,54,24,2=ebb,1=absent,39.58289385,100,NA,Nematode,1,1,Horsebend1
MAC7-30MAR2017,3/30/2017,13:56:00,trawl,38.08341,-121.71612,14,131,6.900000095,13.30000019,54,24,2=ebb,1=absent,39.58289385,100,NA,Oligocheate,3,3,Horsebend1
MAC7-30MAR2017,3/30/2017,13:56:00,trawl,38.08341,-121.71612,14,131,6.900000095,13.30000019,54,24,2=ebb,1=absent,39.58289385,100,NA,Diptera Adult,2,2,Horsebend1
MAC7-30MAR2017,3/30/2017,13:56:00,trawl,38.08341,-121.71612,14,131,6.900000095,13.30000019,54,24,2=ebb,1=absent,39.58289385,100,NA,Hymenoptera Other,1,1,Horsebend1
MAC7-30MAR2017,3/30/2017,13:56:00,trawl,38.08341,-121.71612,14,131,6.900000095,13.30000019,54,24,2=ebb,1=absent,39.58289385,100,NA,Hydra,5,5,Horsebend1
MAC7-30MAR2017,3/30/2017,13:56:00,trawl,38.08341,-121.71612,14,131,6.900000095,13.30000019,54,24,2=ebb,1=absent,39.58289385,100,NA,Crangonyx,1,1,Horsebend1
MAC7-30MAR2017,3/30/2017,13:56:00,trawl,38.08341,-121.71612,14,131,6.900000095,13.30000019,54,24,2=ebb,1=absent,39.58289385,100,NA,Diptera Pupae,1,1,Horsebend1
MAC7-30MAR2017,3/30/2017,13:56:00,trawl,38.08341,-121.71612,14,131,6.900000095,13.30000019,54,24,2=ebb,1=absent,39.58289385,100,NA,Hyalella,2,2,Horsebend1
MAC8-15MAR2018,3/15/2018,11:35:00,trawl,38.22694,-122.03591,13.89999962,2960,7.699999809,8.600000381,22,61.79999924,4=flood,1=absent,35.02952816,100,NA,Cumaceans,25,25,Wings 1
MAC8-15MAR2018,3/15/2018,11:35:00,trawl,38.22694,-122.03591,13.89999962,2960,7.699999809,8.600000381,22,61.79999924,4=flood,1=absent,35.02952816,100,NA,Oligocheate,4,4,Wings 1
MAC8-15MAR2018,3/15/2018,11:35:00,trawl,38.22694,-122.03591,13.89999962,2960,7.699999809,8.600000381,22,61.79999924,4=flood,1=absent,35.02952816,100,NA,Gammarus,1,1,Wings 1
MAC8-15MAR2018,3/15/2018,11:35:00,trawl,38.22694,-122.03591,13.89999962,2960,7.699999809,8.600000381,22,61.79999924,4=flood,1=absent,35.02952816,100,NA,Americorophium spinicorne,1,1,Wings 1
MAC8-15MAR2018,3/15/2018,11:35:00,trawl,38.22694,-122.03591,13.89999962,2960,7.699999809,8.600000381,22,61.79999924,4=flood,1=absent,35.02952816,100,NA,Amphipod UNID,1,1,Wings 1
MAC8-15MAR2018,3/15/2018,11:35:00,trawl,38.22694,-122.03591,13.89999962,2960,7.699999809,8.600000381,22,61.79999924,4=flood,1=absent,35.02952816,100,NA,Neomysis kadiakensis,1,1,Wings 1
MAC801-2-12MAR2018,3/12/2018,11:46:00,trawl,38.04156,-121.84528,12.39999962,1086,7.400000095,10.5,NA,12,4=flood,1=absent,23.07210606,100,NA,Fish,1,1,801 FRP
MAC801-2-12MAR2018,3/12/2018,11:46:00,trawl,38.04156,-121.84528,12.39999962,1086,7.400000095,10.5,NA,12,4=flood,1=absent,23.07210606,100,NA,Chironomid Larvae,1,1,801 FRP
MAC801-2-12MAR2018,3/12/2018,11:46:00,trawl,38.04156,-121.84528,12.39999962,1086,7.400000095,10.5,NA,12,4=flood,1=absent,23.07210606,100,NA,Hydroscaphidae Adult,1,1,801 FRP
MAC801-2-12MAR2018,3/12/2018,11:46:00,trawl,38.04156,-121.84528,12.39999962,1086,7.400000095,10.5,NA,12,4=flood,1=absent,23.07210606,100,NA,Aphididae Adult,1,1,801 FRP
MAC801-2-12MAR2018,3/12/2018,11:46:00,trawl,38.04156,-121.84528,12.39999962,1086,7.400000095,10.5,NA,12,4=flood,1=absent,23.07210606,100,NA,Diptera Adult,6,6,801 FRP
MAC801-3-12MAR2018,3/12/2018,12:01:00,trawl,38.04311,-121.84582,12.39999962,1086,7.400000095,10.5,NA,12,4=flood,1=absent,23.05060764,100,NA,Diptera Adult,4,4,801 FRP
MAC801-3-12MAR2018,3/12/2018,12:01:00,trawl,38.04311,-121.84582,12.39999962,1086,7.400000095,10.5,NA,12,4=flood,1=absent,23.05060764,100,NA,Diptera Pupae,1,1,801 FRP
MAC801-3-12MAR2018,3/12/2018,12:01:00,trawl,38.04311,-121.84582,12.39999962,1086,7.400000095,10.5,NA,12,4=flood,1=absent,23.05060764,100,NA,Cumaceans,1,1,801 FRP
MAC801-3-12MAR2018,3/12/2018,12:01:00,trawl,38.04311,-121.84582,12.39999962,1086,7.400000095,10.5,NA,12,4=flood,1=absent,23.05060764,100,NA,Spider,2,2,801 FRP
MAC801-3-12MAR2018,3/12/2018,12:01:00,trawl,38.04311,-121.84582,12.39999962,1086,7.400000095,10.5,NA,12,4=flood,1=absent,23.05060764,100,NA,Collembola,2,2,801 FRP
MAC801-4-12MAR2018,3/12/2018,12:16:00,trawl,38.04477,-121.84641,12.39999962,1086,7.400000095,10.5,NA,12,4=flood,1=absent,24.50390094,100,NA,Aphididae Adult,1,1,801 FRP
MAC801-4-12MAR2018,3/12/2018,12:16:00,trawl,38.04477,-121.84641,12.39999962,1086,7.400000095,10.5,NA,12,4=flood,1=absent,24.50390094,100,NA,Diptera Adult,10,10,801 FRP
MAC801-4-12MAR2018,3/12/2018,12:16:00,trawl,38.04477,-121.84641,12.39999962,1086,7.400000095,10.5,NA,12,4=flood,1=absent,24.50390094,100,NA,Mite,1,1,801 FRP
MAC801-4-12MAR2018,3/12/2018,12:16:00,trawl,38.04477,-121.84641,12.39999962,1086,7.400000095,10.5,NA,12,4=flood,1=absent,24.50390094,100,NA,Collembola,1,1,801 FRP
MAC801-4-12MAR2018,3/12/2018,12:16:00,trawl,38.04477,-121.84641,12.39999962,1086,7.400000095,10.5,NA,12,4=flood,1=absent,24.50390094,100,NA,Diptera Pupae,1,1,801 FRP
MAC801-4-12MAR2018,3/12/2018,12:16:00,trawl,38.04477,-121.84641,12.39999962,1086,7.400000095,10.5,NA,12,4=flood,1=absent,24.50390094,100,NA,Hyperacanthomysis longirostris,1,1,801 FRP
MACBEN1-10May2016,5/10/2016,8:19:00,trawl,38.31576,-121.69284,18.39999962,538,6.400000095,10.10000038,63,10.69999981,4=flood,1=absent,20.90076548,100,NA,Chironomid Larvae,5,5,shag1
MACBEN1-10May2016,5/10/2016,8:19:00,trawl,38.31576,-121.69284,18.39999962,538,6.400000095,10.10000038,63,10.69999981,4=flood,1=absent,20.90076548,100,NA,Hydroptilidae Larvae Caddisfly,1,1,shag1
MACBEN1-10May2016,5/10/2016,8:19:00,trawl,38.31576,-121.69284,18.39999962,538,6.400000095,10.10000038,63,10.69999981,4=flood,1=absent,20.90076548,100,NA,Insect Unid,1,1,shag1
MACBEN1-10May2016,5/10/2016,8:19:00,trawl,38.31576,-121.69284,18.39999962,538,6.400000095,10.10000038,63,10.69999981,4=flood,1=absent,20.90076548,100,NA,Corophiid UNID,2,2,shag1
MACBEN1-10May2016,5/10/2016,8:19:00,trawl,38.31576,-121.69284,18.39999962,538,6.400000095,10.10000038,63,10.69999981,4=flood,1=absent,20.90076548,100,NA,Fluminicola,6,6,shag1
MACBEN1-10May2016,5/10/2016,8:19:00,trawl,38.31576,-121.69284,18.39999962,538,6.400000095,10.10000038,63,10.69999981,4=flood,1=absent,20.90076548,100,NA,Neomysis mercedis,40,40,shag1
MACBEN1-10May2016,5/10/2016,8:19:00,trawl,38.31576,-121.69284,18.39999962,538,6.400000095,10.10000038,63,10.69999981,4=flood,1=absent,20.90076548,100,NA,Oligocheate,1,1,shag1
MACBEN2-10May2016,5/10/2016,8:56:00,trawl,38.33622,-121.67075,18.60000038,549,8,8,22,50.70000076,4=flood,1=absent,32.9871781,75,NA,Diptera Pupae,8,10.66666667,Stairsteps2
MACBEN2-10May2016,5/10/2016,8:56:00,trawl,38.33622,-121.67075,18.60000038,549,8,8,22,50.70000076,4=flood,1=absent,32.9871781,75,NA,Corixidae,48,64,Stairsteps2
MACBEN2-10May2016,5/10/2016,8:56:00,trawl,38.33622,-121.67075,18.60000038,549,8,8,22,50.70000076,4=flood,1=absent,32.9871781,75,NA,Corophiid UNID,2,2.666666667,Stairsteps2
MACBEN2-10May2016,5/10/2016,8:56:00,trawl,38.33622,-121.67075,18.60000038,549,8,8,22,50.70000076,4=flood,1=absent,32.9871781,75,NA,Hyperacanthomysis longirostris,2,2.666666667,Stairsteps2
MACBEN2-10May2016,5/10/2016,8:56:00,trawl,38.33622,-121.67075,18.60000038,549,8,8,22,50.70000076,4=flood,1=absent,32.9871781,75,NA,Exopalaemon,1,1.333333333,Stairsteps2
MACBEN2-10May2016,5/10/2016,8:56:00,trawl,38.33622,-121.67075,18.60000038,549,8,8,22,50.70000076,4=flood,1=absent,32.9871781,75,NA,Fish,9,12,Stairsteps2
MACBEN2-10May2016,5/10/2016,8:56:00,trawl,38.33622,-121.67075,18.60000038,549,8,8,22,50.70000076,4=flood,1=absent,32.9871781,75,NA,Gammarus,7,9.333333333,Stairsteps2
MACBEN2-10May2016,5/10/2016,8:56:00,trawl,38.33622,-121.67075,18.60000038,549,8,8,22,50.70000076,4=flood,1=absent,32.9871781,75,NA,Mite,6,8,Stairsteps2
MACBEN2-10May2016,5/10/2016,8:56:00,trawl,38.33622,-121.67075,18.60000038,549,8,8,22,50.70000076,4=flood,1=absent,32.9871781,75,NA,Oligocheate,1,1.333333333,Stairsteps2
MACBEN2-10May2016,5/10/2016,8:56:00,trawl,38.33622,-121.67075,18.60000038,549,8,8,22,50.70000076,4=flood,1=absent,32.9871781,75,NA,Ostracods,22,29.33333333,Stairsteps2
MACBEN2-10May2016,5/10/2016,8:56:00,trawl,38.33622,-121.67075,18.60000038,549,8,8,22,50.70000076,4=flood,1=absent,32.9871781,75,NA,Chironomid Larvae,8,10.66666667,Stairsteps2
MACBEN2-10May2016,5/10/2016,8:56:00,trawl,38.33622,-121.67075,18.60000038,549,8,8,22,50.70000076,4=flood,1=absent,32.9871781,75,NA,Snail Other,1,1.333333333,Stairsteps2
MACBEN3-10May2016,5/10/2016,9:49:00,trawl,38.35008,-121.64719,19.60000038,633,8,7.800000191,28,60.29999924,4=flood,1=absent,31.56828228,100,NA,Staphylinidae adult,0,0,NA
MACBEN3-10May2016,5/10/2016,9:49:00,trawl,38.35008,-121.64719,19.60000038,633,8,7.800000191,28,60.29999924,4=flood,1=absent,31.56828228,100,NA,Leech,1,1,NA
MACBEN3-10May2016,5/10/2016,9:49:00,trawl,38.35008,-121.64719,19.60000038,633,8,7.800000191,28,60.29999924,4=flood,1=absent,31.56828228,100,NA,Neomysis mercedis,127,127,NA
MACBEN3-10May2016,5/10/2016,9:49:00,trawl,38.35008,-121.64719,19.60000038,633,8,7.800000191,28,60.29999924,4=flood,1=absent,31.56828228,100,NA,Shrimp Other,41,41,NA
MACBEN3-10May2016,5/10/2016,9:49:00,trawl,38.35008,-121.64719,19.60000038,633,8,7.800000191,28,60.29999924,4=flood,1=absent,31.56828228,100,NA,Diptera Pupae,3,3,NA
MACBEN3-10May2016,5/10/2016,9:49:00,trawl,38.35008,-121.64719,19.60000038,633,8,7.800000191,28,60.29999924,4=flood,1=absent,31.56828228,100,NA,Corixidae,9,9,NA
MACBEN3-10May2016,5/10/2016,9:49:00,trawl,38.35008,-121.64719,19.60000038,633,8,7.800000191,28,60.29999924,4=flood,1=absent,31.56828228,100,NA,Fish,79,79,NA
MACBEN4-10May2016,5/10/2016,10:28:00,trawl,38.35715,-121.64149,20,590,8,7.800000191,20,60.79999924,2=ebb,1=absent,35.87226628,100,NA,Amphipod UNID,2,2,Toedrain1
MACBEN4-10May2016,5/10/2016,10:28:00,trawl,38.35715,-121.64149,20,590,8,7.800000191,20,60.79999924,2=ebb,1=absent,35.87226628,100,NA,Ant,1,1,Toedrain1
MACBEN4-10May2016,5/10/2016,10:28:00,trawl,38.35715,-121.64149,20,590,8,7.800000191,20,60.79999924,2=ebb,1=absent,35.87226628,100,NA,Caenidae,1,1,Toedrain1
MACBEN4-10May2016,5/10/2016,10:28:00,trawl,38.35715,-121.64149,20,590,8,7.800000191,20,60.79999924,2=ebb,1=absent,35.87226628,100,NA,Ceratopogonidae larvae,1,1,Toedrain1
MACBEN4-10May2016,5/10/2016,10:28:00,trawl,38.35715,-121.64149,20,590,8,7.800000191,20,60.79999924,2=ebb,1=absent,35.87226628,100,NA,Chironomid Larvae,10,10,Toedrain1
MACBEN4-10May2016,5/10/2016,10:28:00,trawl,38.35715,-121.64149,20,590,8,7.800000191,20,60.79999924,2=ebb,1=absent,35.87226628,100,NA,Corixidae,1,1,Toedrain1
MACBEN4-10May2016,5/10/2016,10:28:00,trawl,38.35715,-121.64149,20,590,8,7.800000191,20,60.79999924,2=ebb,1=absent,35.87226628,100,NA,Corophiid UNID,29,29,Toedrain1
MACBEN4-10May2016,5/10/2016,10:28:00,trawl,38.35715,-121.64149,20,590,8,7.800000191,20,60.79999924,2=ebb,1=absent,35.87226628,100,NA,Crangonyx,1,1,Toedrain1
MACBEN4-10May2016,5/10/2016,10:28:00,trawl,38.35715,-121.64149,20,590,8,7.800000191,20,60.79999924,2=ebb,1=absent,35.87226628,100,NA,Diptera Adult,1,1,Toedrain1
MACBEN4-10May2016,5/10/2016,10:28:00,trawl,38.35715,-121.64149,20,590,8,7.800000191,20,60.79999924,2=ebb,1=absent,35.87226628,100,NA,Diptera Pupae,4,4,Toedrain1
MACBEN4-10May2016,5/10/2016,10:28:00,trawl,38.35715,-121.64149,20,590,8,7.800000191,20,60.79999924,2=ebb,1=absent,35.87226628,100,NA,Fish,2,2,Toedrain1
MACBEN4-10May2016,5/10/2016,10:28:00,trawl,38.35715,-121.64149,20,590,8,7.800000191,20,60.79999924,2=ebb,1=absent,35.87226628,100,NA,Fish,1,1,Toedrain1
MACBEN4-10May2016,5/10/2016,10:28:00,trawl,38.35715,-121.64149,20,590,8,7.800000191,20,60.79999924,2=ebb,1=absent,35.87226628,100,NA,Gammarus,7,7,Toedrain1
MACBEN4-10May2016,5/10/2016,10:28:00,trawl,38.35715,-121.64149,20,590,8,7.800000191,20,60.79999924,2=ebb,1=absent,35.87226628,100,NA,Hyalella,3,3,Toedrain1
MACBEN4-10May2016,5/10/2016,10:28:00,trawl,38.35715,-121.64149,20,590,8,7.800000191,20,60.79999924,2=ebb,1=absent,35.87226628,100,NA,Mite,1,1,Toedrain1
MACBEN4-10May2016,5/10/2016,10:28:00,trawl,38.35715,-121.64149,20,590,8,7.800000191,20,60.79999924,2=ebb,1=absent,35.87226628,100,NA,Nematode,1,1,Toedrain1
MACBEN4-10May2016,5/10/2016,10:28:00,trawl,38.35715,-121.64149,20,590,8,7.800000191,20,60.79999924,2=ebb,1=absent,35.87226628,100,NA,Neomysis mercedis,1,1,Toedrain1
MACBEN4-10May2016,5/10/2016,10:28:00,trawl,38.35715,-121.64149,20,590,8,7.800000191,20,60.79999924,2=ebb,1=absent,35.87226628,100,NA,Neomysis mercedis,85,85,Toedrain1
MACBEN4-10May2016,5/10/2016,10:28:00,trawl,38.35715,-121.64149,20,590,8,7.800000191,20,60.79999924,2=ebb,1=absent,35.87226628,100,NA,Planaria,1,1,Toedrain1
MACBEN6-10May2016,5/10/2016,11:57:00,trawl,38.24071,-121.66463,17,121,8.300000191,10.30000019,NA,4.300000191,2=ebb,1=absent,50.50839171,100,NA,Oligocheate,5,5,NA
MACBEN6-10May2016,5/10/2016,11:57:00,trawl,38.24071,-121.66463,17,121,8.300000191,10.30000019,NA,4.300000191,2=ebb,1=absent,50.50839171,100,NA,Ostracods,8,8,NA
MACBEN6-10May2016,5/10/2016,11:57:00,trawl,38.24071,-121.66463,17,121,8.300000191,10.30000019,NA,4.300000191,2=ebb,1=absent,50.50839171,100,NA,clam other,2,2,NA
MACBEN6-10May2016,5/10/2016,11:57:00,trawl,38.24071,-121.66463,17,121,8.300000191,10.30000019,NA,4.300000191,2=ebb,1=absent,50.50839171,100,NA,Polychaete,1,1,NA
MACBEN6-10May2016,5/10/2016,11:57:00,trawl,38.24071,-121.66463,17,121,8.300000191,10.30000019,NA,4.300000191,2=ebb,1=absent,50.50839171,100,NA,Fish,11,11,NA
MACBEN6-10May2016,5/10/2016,11:57:00,trawl,38.24071,-121.66463,17,121,8.300000191,10.30000019,NA,4.300000191,2=ebb,1=absent,50.50839171,100,NA,Gammarus,7,7,NA
MACBEN6-10May2016,5/10/2016,11:57:00,trawl,38.24071,-121.66463,17,121,8.300000191,10.30000019,NA,4.300000191,2=ebb,1=absent,50.50839171,100,NA,Hyalella,1,1,NA
MACBEN6-10May2016,5/10/2016,11:57:00,trawl,38.24071,-121.66463,17,121,8.300000191,10.30000019,NA,4.300000191,2=ebb,1=absent,50.50839171,100,NA,Hydra,1,1,NA
MACBEN6-10May2016,5/10/2016,11:57:00,trawl,38.24071,-121.66463,17,121,8.300000191,10.30000019,NA,4.300000191,2=ebb,1=absent,50.50839171,100,NA,Hydroptilidae Larvae Caddisfly,5,5,NA
MACBEN6-10May2016,5/10/2016,11:57:00,trawl,38.24071,-121.66463,17,121,8.300000191,10.30000019,NA,4.300000191,2=ebb,1=absent,50.50839171,100,NA,Melanoides tuberculata,1,1,NA
MACBEN6-10May2016,5/10/2016,11:57:00,trawl,38.24071,-121.66463,17,121,8.300000191,10.30000019,NA,4.300000191,2=ebb,1=absent,50.50839171,100,NA,Mite,4,4,NA
MACBEN6-10May2016,5/10/2016,11:57:00,trawl,38.24071,-121.66463,17,121,8.300000191,10.30000019,NA,4.300000191,2=ebb,1=absent,50.50839171,100,NA,Coenagrionidae larvae,1,1,NA
MACBEN6-10May2016,5/10/2016,11:57:00,trawl,38.24071,-121.66463,17,121,8.300000191,10.30000019,NA,4.300000191,2=ebb,1=absent,50.50839171,100,NA,Coleoptera Larvae,1,1,NA
MACBEN6-10May2016,5/10/2016,11:57:00,trawl,38.24071,-121.66463,17,121,8.300000191,10.30000019,NA,4.300000191,2=ebb,1=absent,50.50839171,100,NA,Collembola,1,1,NA
MACBEN6-10May2016,5/10/2016,11:57:00,trawl,38.24071,-121.66463,17,121,8.300000191,10.30000019,NA,4.300000191,2=ebb,1=absent,50.50839171,100,NA,Corbicula,5,5,NA
MACBEN6-10May2016,5/10/2016,11:57:00,trawl,38.24071,-121.66463,17,121,8.300000191,10.30000019,NA,4.300000191,2=ebb,1=absent,50.50839171,100,NA,Aphididae Adult,1,1,NA
MACBEN6-10May2016,5/10/2016,11:57:00,trawl,38.24071,-121.66463,17,121,8.300000191,10.30000019,NA,4.300000191,2=ebb,1=absent,50.50839171,100,NA,Chironomid Larvae,13,13,NA
MACBEN6-10May2016,5/10/2016,11:57:00,trawl,38.24071,-121.66463,17,121,8.300000191,10.30000019,NA,4.300000191,2=ebb,1=absent,50.50839171,100,NA,Amphipod UNID,1,1,NA
MACBEN6-10May2016,5/10/2016,11:57:00,trawl,38.24071,-121.66463,17,121,8.300000191,10.30000019,NA,4.300000191,2=ebb,1=absent,50.50839171,100,NA,Ant,1,1,NA
MACBEN6-10May2016,5/10/2016,11:57:00,trawl,38.24071,-121.66463,17,121,8.300000191,10.30000019,NA,4.300000191,2=ebb,1=absent,50.50839171,100,NA,Corophiid UNID,2,2,NA
